投票,to vote; vote,
投降,to surrender; surrender,
投掷,to throw sth a long distance; to hurl,
投资,investment; to invest,
透明,transparent; open (non-secretive),
秃,bald; blunt,
突出,prominent; outstanding; to give prominence to; to protrude; to project,
突破,to break through; to make a breakthrough; to surmount or break the back of (a task etc); (of ball sports) to break through a defense,
突然,sudden; abrupt; unexpected,
图案,design; pattern,
徒弟,apprentice; disciple,
途径,way; channel,
涂抹,to paint; to smear; to doodle,
图书馆,"library; CL:家[jia1],個|个[ge4]",
土地,land; territory; soil; local god; Lar; genius loci; CL:片[pian4],
土豆,potato; CL:個|个[ge4],
土壤,soil,
吐,to vomit; to throw up,
兔子,hare; rabbit; CL:隻|只[zhi1],
团,regiment; round; circular; group; society,
团结,a rally; to hold a rally; to join forces,
团体,group; organization; team; CL:個|个[ge4],
团员,member; group member,
推,to push; to cut; to refuse; to reject; to decline; to shirk (responsibility); to put off; to delay; to push forward; to nominate; to elect,
推测,speculation; to conjecture; to surmise; to speculate,
推迟,to postpone; to put off; to defer,
推辞,"to decline (an appointment, invitation etc)",
推翻,overthrow,
推广,to extend; to spread; to popularize; CL:個|个[ge4],
推荐,to recommend; recommendation,
推理,reasoning; speculative; inference,
推论,to infer; a deduction; a corollary; a reasoned conclusion,
推销,to market; to sell,
腿,leg; CL:條|条[tiao2],
退,retreat; to decline; to move back; to withdraw,
退步,degenerate; regress,
退休,retirement (from work),
吞咽,to swallow; to gulp,
脱,to shed; to take off; to escape; to get away from,
脱离,to separate oneself from; to break away from; diastasis (medicine); abscission; abjunction (botany),
拖延,to adjourn; to delay; to defer; adjournment; procrastination,
托运,to consign (goods); to check through (baggage),
妥当,appropriate; proper; ready,
妥善,appropriate; proper,
妥协,to compromise; to reach terms; a compromise,
椭圆,oval; ellipse; elliptic,
唾沫,spittle; saliva,
挖掘,to excavate; to dig; to unearth,
娃娃,baby; small child; doll,
瓦解,to collapse; to disintegrate; to crumble,
袜子,"socks; stockings; CL:隻|只[zhi1],對|对[dui4],雙|双[shuang1]",
哇,Wow!; sound of child's crying,
歪,askew; at a crooked angle; devious; noxious,
歪曲,to distort; to misrepresent,
外,outside; in addition; foreign; external,
外表,external; outside; outward appearance,
外行,layman; amateur,
外交,diplomacy; diplomatic; foreign affairs; CL:個|个[ge4],
外界,the outside world; external,
外向,outward-looking; extrovert; extroverted (personality); export-oriented (economy),
弯,bend; bent; CL:道[dao4],
完,to finish; to be over; whole; complete; entire,
玩,toy; sth used for amusement; curio or antique (Taiwan pr. wan4); to play; to have fun; to trifle with; to keep sth for entertainment,
丸,pill,
完备,faultless; complete; perfect; to leave nothing to be desired,
完毕,to finish; to end; to complete,
完成,complete; accomplish; perfect tense (grammar),
顽固,stubborn; obstinate,
玩具,plaything; toy,
完美,perfect; perfection; perfectly,
玩弄,to play with; to engage in; to resort to; to dally with,
顽强,tenacious; hard to defeat,
完全,complete; whole; totally; entirely,
完善,perfect; to make perfect; to improve,
玩意儿,"toy; plaything; thing; act; trick (in a performance, stage show, acrobatics etc) ",
完整,complete; intact,
碗,"bowl; cup; CL:隻|只[zhi1],個|个[ge4]",
挽回,to retrieve; to redeem,
挽救,to save; to remedy; to rescue,
晚上,in the evening; CL:個|个[ge4],
惋惜,to feel sorry for a person over sth that should have happened,
万,ten thousand; a great number,
万分,very much; extremely; one ten thousandth part,
万一,just in case; if by any chance; contingency,
王子,prince; son of a king,
往,to go (in a direction); to; towards; (of a train) bound for; past; previous,
往常,habitually in the past; as one used to do formerly; as it used to be,
往返,to go back and forth; to go to and fro,
网络,"network (computing, telecommunications, transport etc); Internet",
网球,tennis; CL:個|个[ge4],
往事,past events; former happenings,
往往,often; frequently,
网站,website; network station; node,
忘记,to forget,
妄想,to attempt vainly; a vain attempt,
微不足道,negligible; insignificant,
威风,might; awe-inspiring authority; impressive,
微观,micro-; sub-atomic,
危害,to jeopardize; to harm; to endanger; CL:個|个[ge4],
危机,crisis; CL:個|个[ge4],
威力,might; formidable power,
威望,prestige,
危险,danger; dangerous,
微笑,smile; CL:個|个[ge4],
威胁,to threaten; to menace,
威信,"(of a government, etc.) prestige and public reliance",
违背,to violate; to be contrary to,
维持,to keep; to maintain; to preserve,
唯独,only; just (i.e. it is only that...); all except; unique,
违反,to violate (a law),
维护,to defend; to safeguard; to protect; to uphold; to maintain,
围巾,scarf; shawl; CL:條|条[tiao2],
为难,feel embarrassed or awkward; to make things difficult (for someone); to find things difficult (to do or manage),
为期,(to be done) by (a certain date); lasting (a certain time),
围绕,to revolve around; to center on (an issue),
维生素,vitamin,
为首,head; be headed by,
维修,maintenance (of equipment); to protect and maintain,
唯一,only; sole,
尾巴,tail,
伟大,great; mighty; large,
委屈,to feel wronged; to nurse a grievance; to cause sb to feel wronged,
委托,to entrust; to trust; to commission,
委员,committee member; committee; council; CL:個|个[ge4],
伪造,to forge; to fake; to counterfeit,
为,because of; for; to,
位,position; location; place; seat; classifier for people (honorific); classifier for binary bits (e.g. 十六位 16-bit or 2 bytes),
喂,"hello (interj., esp. on telephone); hey; to feed (sb or some animal)",
畏,to fear,
胃,stomach; CL:個|个[ge4],
未必,not necessarily; maybe not,
味道,flavor; smell; hint of,
畏惧,to fear; to dread; foreboding,
胃口,appetite,
未来,future; tomorrow; approaching; coming; pending; CL:個|个[ge4],
为了,in order to; for the purpose of; so as to,
未免,unavoidable; a bit too much; over the top (you exaggerate),
为什么,why?; for what reason?,
卫生间,bathroom; toilet; WC; CL:間|间[jian1],
慰问,"to express sympathy, greetings, consolation etc",
卫星,(space) satellite; CL:顆|颗[ke1],
位于,to be located at; to be situated at; to lie,
位置,position; place; seat; CL:個|个[ge4],
温带,temperate zone,
温度,temperature; CL:個|个[ge4],
温和,moderate (policy etc),
温暖,warm,
温柔,gentle and soft; tender,
闻,to hear; news; well-known; famous; reputation; fame; to smell; to sniff at; surname Wen,
文化,"culture; civilization; cultural; CL:個|个[ge4],種|种[zhong3]",
文件,document; file; CL:份[fen4],
文具,"stationery; item of stationery (pen, pencil, eraser, pencil sharpener etc)",
文明,civilized; civilization; culture; CL:個|个[ge4],
文凭,diploma,
文物,"cultural relic; historical relic; CL:件[jian4],個|个[ge4]",
文献,document,
文学,literature; CL:種|种[zhong3],
文雅,elegant; refined,
文艺,literature and art,
文章,"article; essay; literary works; writings; hidden meaning; CL:篇[pian1],段[duan4],頁|页[ye4]",
吻,kiss; mouth,
稳定,steady; stable; stability; to stabilize; to pacify,
问,to ask,
问候,to give one's respects; to send a greeting,
问世,to be published; to come out,
问题,question; problem; issue; topic; CL:個|个[ge4],
窝,nest; pit or hollow on the human body; lair; den; place; to harbor or shelter; to hold in check; to bend; classifier for litters and broods,
我,I; me; my,
我们,we; us; ourselves; our,
卧室,bedroom; CL:間|间[jian1],
握手,to shake hands,
乌黑,jet-black; dark,
污蔑,slander,
污染,pollution; contamination; CL:個|个[ge4],
诬陷,to entrap; to frame; to plant false evidence against sb,
屋子,house; room; CL:間|间[jian1],
无,-less; not to have; no; none; not; to lack; un-,
无比,matchless,
无偿,free; no charge; at no cost,
无耻,without any sense of shame; unembarrassed; shameless,
无从,not to have access; beyond one's authority or capability; sth one has no way of doing,
无动于衷,aloof; indifferent; unconcerned,
无非,only; nothing else,
无精打采,dispirited and downcast (idiom); listless; in low spirits; washed out,
无可奉告,"(idiom) ""no comment""",
无可奈何,have no way out; have no alternative; abbr. to 無奈|无奈 [wu2 nai4],
无赖,hoodlum; rascal; rogue; rascally; scoundrelly,
无理取闹,to make trouble without reason (idiom); deliberately awkward; pointless provocation; willful trouble maker,
无聊,nonsense; bored,
无论,no matter what or how; regardless of whether...,
无奈,without choice; for lack of better option; grudgingly; willy-nilly; nolens volens; abbr. for 無可奈何|无可奈何[wu2 ke3 nai4 he2],
无能为力,impotent (idiom); powerless; helpless,
无穷无尽,"vast and limitless (idiom); endless span of time; no vestige of a beginning, no prospect of an end",
无数,countless; numberless; innumerable,
无微不至,in every possible way (idiom); meticulous,
无忧无虑,carefree and without worries (idiom),
无知,ignorance,
五,five; 5,
舞蹈,dance,
武器,weapon; arms; CL:種|种[zhong3],
侮辱,to insult; to humiliate; dishonor,
武术,military skill or technique (in former times); all kinds of martial art sports (some claiming spiritual development); self-defense; tradition of choreographed fights from opera and film (recent usage); also called kungfu 功夫; CL:種|种[zhong3],
武侠,"martial arts chivalry (Chinese literary, theatrical and cinema genre); knight-errant",
武装,arms; equipment; to arm; military; armed (forces),
雾,"fog; mist; CL:場|场[chang2],陣|阵[zhen4]",
勿,do not,
务必,must; to need to; to be sure to,
误差,difference; error; inaccuracy,
误会,to misunderstand; to mistake; misunderstanding; CL:個|个[ge4],
误解,to misunderstand; to misread; misunderstanding,
物理,physics; physical,
物美价廉,cheap and fine; attractive in price and quality,
务实,pragmatic; dealing with concrete issues,
物质,matter; substance; material; materialistic; CL:個|个[ge4],
物资,goods and materials,
西,west,
溪,creek; rivulet,
膝盖,knee,
西瓜,watermelon; CL:條|条[tiao2],
西红柿,tomato; CL:隻|只[zhi1],
熄灭,to stop burning; to go out (of fire); to die out; extinguished,
吸取,"to absorb; to draw (a lesson, insight etc); to assimilate",
昔日,formerly; in olden days,
牺牲,to sacrifice oneself; to lay down one's life; to do sth at the expense of; beast slaughtered for sacrifice; sacrifice; CL:個|个[ge4],
吸收,to absorb; to assimilate; to ingest,
希望,to wish for; to desire; hope CL:個|个[ge4],
夕阳,sunset; the setting sun,
吸引,"to attract (interest, investment etc); CL:個|个[ge4]",
媳妇,daughter-in-law; wife (of a younger man); young married woman; young woman,
习惯,habit; custom; usual practice; to be used to; CL:個|个[ge4],
袭击,an attack (esp. surprise attack); raid; to attack,
习俗,custom; tradition; local tradition; convention,
洗,to wash; to bathe,
喜欢,to like; to be fond of,
洗手间,toilet; lavatory; washroom,
喜闻乐见,a delight to see (idiom); an attractive spectacle,
洗衣机,washer; washing machine; CL:臺|台[tai2],
喜悦,happy; joyous,
洗澡,to bathe; to take a shower,
系,to connect; to relate to; to tie up; to bind; to be (literary),
细胞,cell (biology),
细节,details; particulars,
戏剧,drama; play; theater,
细菌,bacterium; germ; CL:種|种[zhong3],
系列,series,
系统,system; CL:個|个[ge4],
细致,delicate; fine; careful; meticulous; painstaking,
瞎,blind; groundlessly; foolishly; to no purpose,
霞,red clouds,
狭隘,narrow; tight; narrow minded; lacking in experience,
峡谷,canyon; gill; ravine,
狭窄,narrow,
下,down; downwards; below; lower; later; next (week etc); second (of two parts); to decline; to go down,
吓,to frighten; to scare; to intimidate; to threaten,
夏,summer,
夏令营,summer camp,
下属,subordinate; underling,
下午,afternoon; p.m.; CL:個|个[ge4],
下雨,to rain; rainy,
下载,to download; also pr. xia4 zai4,
先,early; prior; former; in advance; first,
先进,advanced (technology); to advance,
鲜明,bright; clear-cut; distinct,
掀起,to lift; to raise in height; to begin; upsurge; to set off (a campaign),
先前,before; previously,
先生,"teacher; Mister (Mr.); husband; doctor (topolect); CL:個|个[ge4],位[wei4]",
纤维,fiber; CL:種|种[zhong3],
鲜艳,bright-colored; gaily-colored,
弦,bow string; string of musical instrument; watchspring; chord (segment of curve); hypotenuse; CL:根[gen1],
嫌,"to dislike; suspicion; resentment; enmity; abbr. for 嫌犯|嫌犯[xian2 fan4], criminal suspect",
咸,salty,
闲话,digression; gossip; complaint; scandal; CL:段[duan4],
贤惠,chaste; virtuous,
衔接,to join together; to combine,
嫌疑,suspicion; (be) suspected (of),
显得,to seem; to look; to appear,
显然,clear; evident; obvious(ly),
显示,to show; to illustrate; to display; to demonstrate,
显著,outstanding; notable; remarkable,
县,"county, PRC administrative division below prefecture 地區|地区[di4 qu4]; CL:個|个[ge4]",
现场,lit. actual location; the scene (of the incident); on-the-spot,
现成,ready-made; readily available,
现代,modern times; modern age; modern era,
宪法,constitution (of a country),
陷害,to frame (up); to make false charges against,
现金,cash,
羡慕,envious; envy; to admire,
馅儿,"stuffing; filling, e.g. in 包子[bao3 zi5] or 饺子[jiao3 zi5]",
陷入,to sink into; to get caught up in; to land in (a predicament),
现实,reality; actuality; real; actual; CL:個|个[ge4],
线索,trail; clues; thread (of a story),
现象,appearance; phenomenon; CL:個|个[ge4],
现在,now; at present; at the moment; modern; current; nowadays,
限制,to restrict; to limit; to confine; restriction; limit; CL:個|个[ge4],
现状,current situation,
香,fragrant; sweet smelling; aromatic; savory or appetizing; (to eat) with relish; (of sleep) sound; perfume or spice; joss or incense stick; CL:根[gen1],
相差,to differ; discrepancy between,
相处,get along with each other,
相当,equivalent to; appropriate; considerably; to a certain extent; fairly,
相等,equal; equally; equivalent,
相对,relatively; opposite; to resist; to oppose; relative; vis-a-vis,
相反,opposite; contrary,
相辅相成,to complement one another (idiom),
相关,interrelated; correlation; dependence; relevance; mutuality,
香蕉,"banana; CL:枝[zhi1],根[gen1],個|个[ge4],把[ba3]",
相连,to link; to join; link; connection,
镶嵌,to inlay; to embed; to set (e.g. a jewel in a ring); tiling; tesselation,
相似,to resemble; similar; like; resemblance; similarity,
相同,identical; same,
相信,be convinced (that something is true); believe; to accept sth as true,
相应,to correspond; answering (one another); to agree (among the part); corresponding; relevant; appropriate; (modify) accordingly,
乡镇,village; township,
详细,detailed; in detail; minute,
响,to make a sound; to sound; to ring; loud; classifier for noises,
想,to think; to believe; to suppose; to wish; to want; to miss,
想方设法,"to think up every possible method (idiom); to devise ways and means; to try this, that and the other",
响亮,loud and clear; resounding,
想念,miss; remember with longing; long to see again,
享受,to enjoy; to live it up; pleasure; CL:種|种[zhong3],
想象,to imagine; to fancy; CL:個|个[ge4],
响应,respond to; answer; CL:個|个[ge4],
像,(look) like; similar (to); appearance; to appear; to seem; image; portrait; resemble; seem,
向,direction; orientation; to face; to turn toward; to; towards; shortly before; formerly; to side with; to be partial to; all along (previously); surname Xiang,
巷,lane; alley,
项,neck; sum; funds,
向导,guide,
向来,always; all along,
项链,necklace,
项目,item; project; sports event; CL:個|个[ge4],
橡皮,rubber; an eraser; CL:塊|块[kuai4],
象棋,Chinese chess; CL:副[fu4],
向往,to yearn for; to look forward to,
象征,emblem; symbol; token; badge; to symbolize; to signify; to stand for,
消除,to eliminate; to remove,
消毒,to disinfect; to sterilize,
消防,fire-fighting; fire control,
消费,to consume; CL:個|个[ge4],
消耗,to use up; to consume,
消化,digest; digestion; digestive,
销毁,to destroy (by melting or burning); to obliterate,
消极,negative; passive; inactive,
消灭,to put an end to; to annihilate; to cause to perish; to perish; annihilation (in quantum field theory),
消失,to disappear; to fade away,
销售,to sell; market; sales,
消息,news; information; CL:條|条[tiao2],
小,small; tiny; few; young,
小吃,snack; refreshments; CL:家[jia1],
小伙子,lad; young fellow; youngster; CL:個|个[ge4],
小姐,"young lady; miss; CL:個|个[ge4],位[wei4]",
小麦,wheat; CL:粒[li4],
小气,stingy; petty; miserly; narrow-minded,
小时,hour; CL:個|个[ge4],
小说,"novel; fiction; CL:本[ben3],部[bu4]",
小偷,thief,
小心,to be careful; to take care,
小心翼翼,cautious and solemn (idiom); very carefully; prudent; gently and cautiously,
笑,laugh; smile; CL:個|个[ge4],
效果,result; effect; quality; CL:個|个[ge4],
笑话,joke; jest; CL:個|个[ge4],
效率,efficiency,
孝顺,filial piety; to be obedient to one's parents,
肖像,portrait,
效益,benefit,
校长,"(college, university) president; headmaster; CL:個|个[ge4],位[wei4],名[ming2]",
些,some; few; several; (a measure word),
歇,to rest,
斜,inclined; slanting; oblique; tilting,
鞋,"shoe; CL:雙|双[shuang1],隻|只[zhi1]",
携带,to carry (on one's person); to support (old); Taiwan pr. xi1 dai4,
协会,"an association; a society; CL:個|个[ge4],家[jia1]",
协商,to consult with; to talk things over; agreement,
协调,to coordinate; to harmonize; negotiation,
协议,agreement; pact; protocol; CL:項|项[xiang4],
协助,provide assistance; aid,
写,to write,
写作,writing; written works,
屑,crumbs; filings; worthwhile,
谢绝,to refuse politely,
泄露,to leak (information); to divulge,
泄气,discouraged; dejected; demoralized; despairing; to want to give up; to deflate (air from a tyre),
谢谢,to thank; thanks,
新,new; newly; meso- (chemistry),
新陈代谢,metabolism (biology); the new replaces the old (idiom),
心得,knowledge gained; CL:個|个[ge4],
辛苦,hard; exhausting; with much toil; thanks for your trouble,
新郎,bridegroom; groom,
心理,mental; psychological,
心灵,bright; smart; quick-witted; heart; thoughts; spirit,
新娘,bride,
辛勤,hardworking; industrious,
心情,mood; frame of mind; CL:個|个[ge4],
欣赏,to appreciate; to enjoy; to admire,
薪水,salary; wage,
心态,attitude (of the heart); state of one's psyche; way of thinking; mentality,
心疼,to love dearly; the pain of love,
欣慰,to be gratified,
新闻,"news; CL:條|条[tiao2],個|个[ge4]",
新鲜,"fresh (experience, food etc); freshness",
欣欣向荣,luxuriant growth (idiom); flourishing; thriving,
心血,heart's blood; expenditure (for some project); meticulous care,
心眼儿,one's thoughts; mind; intention; willingness to accept new ideas; baseless suspicions,
新颖,lit. new bud; fig. new and original,
心脏,"heart; CL:顆|颗[ke1],個|个[ge4]",
信,letter; mail; to trust; to believe; to profess faith in; truthful; confidence; trust; at will; at random,
信封,envelope; CL:個|个[ge4],
信号,signal,
信赖,to trust; to have confidence in; to have faith in; to rely on,
信念,faith; belief; conviction,
信任,to trust; to have confidence in,
信息,information; news; message,
信心,confidence; faith (in sb or sth); CL:個|个[ge4],
信仰,to believe in (a religion); firm belief; conviction,
信用卡,credit card,
信誉,prestige; distinction; reputation; trust,
腥,fishy (smell),
兴奋,excited; excitement,
兴高采烈,happy and excited (idiom); in high spirits; in great delight,
兴隆,"Xinglong county in Chengde 承德[Cheng2 de2], Hebei",
星期,week; CL:個|个[ge4],
兴旺,prosperous; thriving; to prosper; to flourish,
行,to walk; to go; to travel; a visit; temporary; makeshift; current; in circulation; to do; to perform; capable; competent; effective; all right; OK!; will do,
形成,to form; to take shape,
行动,operation; action; to move; mobile; CL:個|个[ge4],
行李箱,suitcase,
行人,pedestrian; traveler on foot; passer-by; official responsible for arranging audiences with the emperor,
形容,to describe; description; appearance; look,
形势,circumstances; situation; terrain; CL:個|个[ge4],
形式,form; shape; situation; circumstance; CL:個|个[ge4],
刑事,criminal; penal,
形态,shape; form; pattern; morphology,
行为,action; conduct; behavior; activity,
形象,image; form; figure; CL:個|个[ge4]; visualization; vivid,
行政,administration; administrative,
形状,form; shape; CL:個|个[ge4],
醒,to wake up; to awaken; to be awake,
姓,family name; surname; name; CL:個|个[ge4],
性别,gender; sex; distinguishing between the sexes,
幸福,blessed; happiness; happy,
性感,sex appeal; eroticism; sexuality; sexy,
性格,nature; disposition; temperament; character; CL:個|个[ge4],
幸好,fortunately,
幸亏,fortunately; luckily,
性命,life,
性能,function; performance,
性情,nature; temperament,
兴趣,interest in (something); CL:個|个[ge4],
幸运,fortunate; lucky; fortune; luck,
性质,nature; characteristic; CL:個|个[ge4],
兴致勃勃,to become exhilarated (idiom); in high spirits; full of zest,
胸,chest; bosom; heart; mind; thorax,
兄弟,older and younger brother; brothers; brotherly; fraternal; CL:個|个[ge4],
凶恶,fierce; ferocious; fiendish; frightening,
胸怀,one's bosom (the seat of emotions); breast; broad-minded and open; to think about; to cherish,
凶手,assailant; murderer; assassin,
胸膛,chest,
雄厚,robust; strong and solid,
熊猫,panda; CL:隻|只[zhi1],
雄伟,grand; imposing; magnificent; majestic,
修,to mend; to repair; to build; to embellish; to study,
羞耻,(a feeling of) shame,
修复,restoration,
修改,to amend; to alter; to modify,
修建,to build; to construct,
修理,to repair; to perform maintenance; to overhaul; to fix; to prune; to trim,
休息,rest; to rest,
休闲,leisure; relaxation; not working; idle,
修养,accomplishment; training; self-cultivation,
绣,to embroider,
嗅觉,sense of smell,
虚假,false; phony; pretense,
需求,requirement; demand (economics),
虚荣,vanity,
虚伪,false; hypocritical; artificial; sham,
虚心,modest,
需要,to need; to want; to demand; needs; to require,
须知,prerequisites; rules that must be known before starting sth,
许多,many; a lot of; much,
许可,to allow; to permit,
酗酒,heavy drinking; to get drunk; to drink to excess,
畜牧,to raise animals,
叙述,to relate (a story or information); to tell or talk about; to recount; narration; telling; narrative; account,
序言,preface; introductory remarks; preamble; prelude,
宣布,to declare; to announce; to proclaim,
宣传,to disseminate; to give publicity to; propaganda; CL:個|个[ge4],
宣誓,to swear an oath (of office); to make a vow,
宣扬,to proclaim; to make public or well known,
悬挂,to suspend; to hang; suspension (cable car),
旋律,melody; rhythm,
悬念,"suspense in a movie, play etc; concern for sb's welfare",
悬崖峭壁,cliffside,
旋转,to rotate; to revolve; to spin; to whirl,
选拔,to select the best,
选举,"to elect; election; CL:次[ci4],個|个[ge4]",
选手,athlete; contestant,
选择,to select; to pick; choice; option; alternative,
削弱,to weaken,
学历,educational background; academic qualifications,
学期,term; semester; CL:個|个[ge4],
学生,student; school child,
学术,learning; science; academic; CL:個|个[ge4],
学说,theory; doctrine,
学位,"academic degree, e.g.: BSc 學士學位|学士学位[xue2 shi4 xue2 wei4], MSc 碩士學位|硕士学位[shuo4 shi4 xue2 wei4], Diploma 學位證書|学位证书[xue2 wei4 zheng4 shu1], PhD 博士學位|博士学位[bo2 shi4 xue2 wei4]",
学问,learning; knowledge; CL:個|个[ge4],
学习,to learn; to study,
学校,school; CL:所[suo3],
雪,"snow; snowfall; CL:場|场[chang2]; to have the appearance of snow; to wipe away, off or out; to clean",
雪上加霜,to add hail to snow (idiom); one disaster on top of another; to make things worse in a bad situation,
血,"blood; informal colloquial and Taiwan pr. xie3; also pr. xue3; CL:滴[di1],片[pian4]",
血压,blood pressure,
熏陶,nurturing (i.e. assimilate some branch of culture); seeped in,
循环,to cycle; to circulate; circle; loop,
巡逻,"to patrol (police, army or navy)",
寻觅,to look for,
询问,to inquire,
循序渐进,"in sequence, step by step (idiom); to make steady progress incrementally",
寻找,to seek; to look for,
训练,to train; to drill; training; CL:個|个[ge4],
迅速,rapid; speedy; fast,
押金,deposit; cash pledge,
压力,pressure,
压迫,to oppress; to repress; to constrict; oppression; stress (physics),
压岁钱,money given to children as new year present,
压缩,to compress; compression,
压抑,to constrain or repress emotions; oppressive; stifling; depressing; repression,
压榨,"to press; to squeeze; to extract juice, oil etc by squeezing",
压制,to suppress; to inhibit; to stifle,
牙膏,toothpaste; CL:管[guan3],
亚军,second place (in a sports contest); runner-up,
亚洲,Asia; Asian,
呀,"(particle equivalent to 啊 after a vowel, expressing surprise or doubt)",
烟花爆竹,fireworks and crackers,
淹没,to submerge; to drown; to flood; to drown out (also fig.),
盐,salt; CL:粒[li4],
延长,to prolong; to extend; to delay,
严格,strict; stringent; tight; rigorous,
沿海,coastal,
严寒,bitter cold; severe winter,
严禁,strictly prohibit,
研究生,graduate student; postgraduate student; research student,
严峻,grim; severe; rigorous,
严厉,severe; strict,
言论,speech; expression of opinion; public opinion,
严密,"strict; tight (organization, surveillance etc)",
延期,to delay; to extend; to postpone; to defer,
炎热,blistering hot; sizzling hot (weather),
颜色,color; CL:個|个[ge4],
延伸,to extend; to spread,
岩石,rock,
严肃,solemn; solemnity,
延续,to continue; to go on; to last,
严重,grave; serious; severe; critical,
演变,to develop; to evolve,
演出,"to act (in a play); to perform; to put on (a performance); performance; concert; show; CL:場|场[chang2],次[ci4]",
掩盖,to conceal; to hide behind; to cover up,
眼光,vision,
掩护,to screen; to shield; to cover; protection; cover; CL:面[mian4],
演讲,lecture; to make a speech,
眼镜,spectacles; eyeglasses; CL:副[fu4],
眼睛,"eye; CL:隻|只[zhi1],雙|双[shuang1]",
眼色,a wink; to signal with one's eyes,
眼神,expression or emotion showing in one's eyes; meaningful glance; wink; eyesight (topolect),
掩饰,to conceal a fault; to gloss over,
演习,exercise; practice; to put on a play; to act,
眼下,now; at present; subocular (medicine),
演绎,to deduce; to infer,
演员,"actor or actress; performer; CL:個|个[ge4],位[wei4],名[ming2]",
演奏,to play a musical instrument; to perform music,
宴会,"banquet; feast; dinner party; CL:席[xi2],個|个[ge4]",
验收,to check on receipt; an inventory of received goods; to verify and accept (a delivery),
厌恶,to loath; to hate; disgusted with sth,
验证,to inspect and verify; experimental verification,
阳光,sunshine; CL:線|线[xian4],
羊肉,mutton,
阳台,balcony; porch,
痒,to itch; to tickle,
养成,to cultivate; to raise; to form (a habit); to acquire,
氧气,oxygen,
样品,sample; specimen,
样式,type; style,
样子,manner; air; looks; aspect,
腰,waist; lower back; pocket; middle; loins,
邀请,to invite; invitation; CL:個|个[ge4],
要求,to request; to require; to stake a claim; to ask; to demand; CL:點|点[dian3],
摇,shake; to rock,
摇摆,to waver; swaying (of building in an earthquake),
摇滚,to shake and boil; rock and roll (music),
摇晃,to rock; to shake; to sway,
遥控,remote control,
谣言,rumor,
遥远,distant; remote,
咬,to bite; to nip,
咬牙切齿,gnashing one's teeth (idiom); displaying extreme anger; fuming with rage between gritted teeth,
药,"medicine; drug; cure; CL:種|种[zhong3],服[fu4]",
要,important; vital; to want; will; going to (as future auxiliary); may; must,
要不,"otherwise; or; or else; how about...? (one choice or the other); either this, or else...",
要不然,otherwise; or else; or,
要点,main point; essential,
要命,to cause sb's death; very; extremely; frightening; annoying,
要是,if,
钥匙,key; CL:把[ba3],
要素,essential factor; key constituent,
耀眼,to dazzle; dazzling,
爷爷,(informal) father's father; paternal grandfather; CL:個|个[ge4],
也,also; too; (in classical Chinese) final particle serving as copula,
野蛮,barbarous; uncivilized,
野心,ambition; wild schemes; careerism,
也许,perhaps; maybe,
夜,night,
页,page; leaf,
液体,liquid,
业务,business; profession; CL:個|个[ge4],
业余,spare time; amateur; extra-curricular,
叶子,foliage; leaf; CL:片[pian4],
一,"one; 1; single; a (article); as soon as; entire; whole; all; throughout; ""one"" radical in Chinese characters (Kangxi radical 1)",
一般,same; ordinary; common; general; generally; in general,
一辈子,(for) a lifetime,
一边,one side; either side; on the one hand; on the other hand; doing while,
依次,in order; in succession,
一旦,"in case (sth happens); if; once (sth happens, then...); when; in a short time; in one day",
一定,surely; certainly; necessarily; fixed; a certain (extent etc); given; particular; must,
一度,for a time; at one time; one time; once,
一帆风顺,"single sail, gentle wind (idiom); plain sailing; to go smoothly",
衣服,"clothes; CL:件[jian4],套[tao4]",
一共,altogether,
一贯,consistent; constant; from start to finish; all along; persistent,
一会儿,a while,
依旧,as before; still,
一举两得,"one move, two gains (idiom); two birds with one stone",
依据,according to; basis; foundation,
依靠,to rely on sth (for support etc); to depend on,
依赖,to depend on; to be dependent on,
一流,top quality; front ranking,
一路平安,to have a pleasant journey; Bon voyage!,
一律,same; uniformly; all; without exception,
一目了然,obvious at a glance (idiom),
一起,in the same place; together; with; altogether (in total),
一切,everything; every; all,
依然,still; as before,
一如既往,just as in the past (idiom); as before; continuing as always,
衣裳,clothes,
医生,"doctor; CL:個|个[ge4],位[wei4],名[ming2]",
一丝不苟,not one thread loose (idiom); strictly according to the rules; meticulous; not one hair out of place,
依托,to rely on; to depend on,
一向,all along; the whole time; constantly; earlier; lately,
一样,same; like; equal to; the same as; just like,
医院,"hospital; CL:所[suo3],家[jia1],座[zuo4]",
一再,repeatedly,
一直,straight (in a straight line); continuously; always; from the beginning of ... up to ...; all along,
一致,unanimous; identical (views or opinions),
遗产,heritage; legacy; inheritance; bequest; CL:筆|笔[bi3],
遗传,heredity; inheritance; to transmit,
移动,to move; movement; migration; mobile; portable,
遗憾,regret; pity; sorry,
疑惑,to doubt; to distrust; unconvincing; to puzzle over; misgivings; suspicions,
遗留,(leave or be a) legacy; left over; hand down (to next generation),
移民,to immigrate; to migrate; emigrant; immigrant,
仪器,instrument; apparatus; CL:臺|台[tai2],
遗失,to lose; lost,
仪式,ceremony,
疑问,a question; sth not understood; to query; interrogative (gramm.); CL:個|个[ge4],
